ReceiptID;OrderDate;Customer;CurrencyRateID;SubTotal;TaxAmt;Store;StoreName;ReceiptLineID;Order;ProductID;UnitPrice;LineTotal
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;94;2;770;419,4589;838.917800
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;95;3;726;183,9382;551.814600
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;96;2;764;419,4589;838.917800
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;97;2;766;419,4589;838.917800
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;98;2;725;183,9382;367.876400
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;99;1;716;28,8404;28.840400
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;100;2;768;419,4589;838.917800
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;101;4;732;356,898;1427.592000
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;102;6;758;874,794;5248.764000
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;103;4;762;419,4589;1677.835600
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;104;3;738;178,5808;535.742400
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;105;4;714;28,8404;115.361600
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;106;3;722;178,5808;535.742400
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;107;1;708;20,1865;20.186500
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;108;3;733;356,898;1070.694000
43668;2011-05-31 00:00:00.000;29614;4;35944,1562;3461,7654;592;Retail Mall;109;3;763;419,4589;1258.376700
43669;2011-05-31 00:00:00.000;29747;NULL;714,7043;70,5175;880;The Bike Shop;110;1;747;714,7043;714.704300
43670;2011-05-31 00:00:00.000;29566;NULL;6122,082;587,5603;488;Historic Bicycle Sales;111;1;710;5,70;5.700000
43670;2011-05-31 00:00:00.000;29566;NULL;6122,082;587,5603;488;Historic Bicycle Sales;112;2;709;5,70;11.400000
43670;2011-05-31 00:00:00.000;29566;NULL;6122,082;587,5603;488;Historic Bicycle Sales;113;2;773;2039,994;4079.988000
43670;2011-05-31 00:00:00.000;29566;NULL;6122,082;587,5603;488;Historic Bicycle Sales;114;1;776;2024,994;2024.994000
43674;2011-05-31 00:00:00.000;29596;4;2624,382;251,9407;552;Requisite Part Supply;140;3;758;874,794;2624.382000
43676;2011-05-31 00:00:00.000;29811;NULL;14203,458;1363,266;1018;Trusted Catalog Store;150;2;776;2024,994;4049.988000
43676;2011-05-31 00:00:00.000;29811;NULL;14203,458;1363,266;1018;Trusted Catalog Store;151;2;778;2024,994;4049.988000
43676;2011-05-31 00:00:00.000;29811;NULL;14203,458;1363,266;1018;Trusted Catalog Store;152;1;710;5,70;5.700000
43676;2011-05-31 00:00:00.000;29811;NULL;14203,458;1363,266;1018;Trusted Catalog Store;153;3;775;2024,994;6074.982000
43676;2011-05-31 00:00:00.000;29811;NULL;14203,458;1363,266;1018;Trusted Catalog Store;154;4;709;5,70;22.800000
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;155;3;715;28,8404;86.521200
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;156;1;753;2146,962;2146.962000
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;157;1;758;874,794;874.794000
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;158;1;770;419,4589;419.458900
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;159;2;708;20,1865;40.373000
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;160;4;760;419,4589;1677.835600
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;161;2;765;419,4589;838.917800
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;162;1;763;419,4589;419.458900
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;163;5;712;5,1865;25.932500
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;164;1;707;20,1865;20.186500
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;165;1;754;874,794;874.794000
43677;2011-05-31 00:00:00.000;29824;4;7793,1108;747,1011;1044;Superb Sales and Repair;166;2;729;183,9382;367.876400
43679;2011-05-31 00:00:00.000;29761;4;1316,0575;125,8032;908;General Bike Corporation;186;1;760;419,4589;419.458900
43679;2011-05-31 00:00:00.000;29761;4;1316,0575;125,8032;908;General Bike Corporation;187;2;770;419,4589;838.917800
43679;2011-05-31 00:00:00.000;29761;4;1316,0575;125,8032;908;General Bike Corporation;188;2;715;28,8404;57.680800
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;189;3;760;419,4589;1258.376700
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;190;2;756;874,794;1749.588000
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;191;2;738;178,5808;357.161600
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;192;4;707;20,1865;80.746000
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;193;1;729;183,9382;183.938200
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;194;1;711;20,1865;20.186500
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;195;2;715;28,8404;57.680800
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;196;2;725;183,9382;367.876400
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;197;1;758;874,794;874.794000
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;198;1;761;419,4589;419.458900
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;199;2;753;2146,962;4293.924000
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;200;2;708;20,1865;40.373000
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;201;3;765;419,4589;1258.376700
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;202;3;712;5,1865;15.559500
43680;2011-05-31 00:00:00.000;29489;NULL;11397,4992;1093,6394;302;Area Bike Accessories;203;1;763;419,4589;419.458900
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;204;6;715;28,8404;173.042400
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;205;5;762;419,4589;2097.294500
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;206;1;732;356,898;356.898000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;207;1;707;20,1865;20.186500
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;208;1;729;183,9382;183.938200
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;209;2;708;20,1865;40.373000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;210;3;770;419,4589;1258.376700
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;211;2;730;183,9382;367.876400
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;212;3;758;874,794;2624.382000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;213;1;768;419,4589;419.458900
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;214;2;761;419,4589;838.917800
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;215;2;738;178,5808;357.161600
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;216;1;753;2146,962;2146.962000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;217;2;714;28,8404;57.680800
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;218;2;764;419,4589;838.917800
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;219;2;760;419,4589;838.917800
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;220;1;756;874,794;874.794000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;221;2;716;28,8404;57.680800
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;222;2;711;20,1865;40.373000
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;223;1;725;183,9382;183.938200
43681;2011-05-31 00:00:00.000;29661;NULL;13787,5434;1323,0668;698;Bike Rims Company;224;2;712;5,1865;10.373000
43682;2011-05-31 00:00:00.000;29759;NULL;3875,7229;371,8002;904;Convenient Bike Shop;225;2;758;874,794;1749.588000
43682;2011-05-31 00:00:00.000;29759;NULL;3875,7229;371,8002;904;Convenient Bike Shop;226;1;762;419,4589;419.458900
43682;2011-05-31 00:00:00.000;29759;NULL;3875,7229;371,8002;904;Convenient Bike Shop;227;2;760;419,4589;838.917800
43682;2011-05-31 00:00:00.000;29759;NULL;3875,7229;371,8002;904;Convenient Bike Shop;228;2;770;419,4589;838.917800
43682;2011-05-31 00:00:00.000;29759;NULL;3875,7229;371,8002;904;Convenient Bike Shop;229;1;715;28,8404;28.840400
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;230;2;776;2024,994;4049.988000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;231;2;715;28,8404;57.680800
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;232;2;773;2039,994;4079.988000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;233;1;774;2039,994;2039.994000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;234;1;708;20,1865;20.186500
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;235;2;711;20,1865;40.373000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;236;3;712;5,1865;15.559500
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;237;4;775;2024,994;8099.976000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;238;6;777;2024,994;12149.964000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;239;1;772;2039,994;2039.994000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;240;3;707;20,1865;60.559500
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;241;5;778;2024,994;10124.970000
43683;2011-05-31 00:00:00.000;29497;NULL;42813,4333;4107,1489;318;Great Bikes ;242;6;709;5,70;34.200000
43686;2011-05-31 00:00:00.000;29606;NULL;3463,2998;332,4768;574;Fifth Bike Store;253;3;758;874,794;2624.382000
43686;2011-05-31 00:00:00.000;29606;NULL;3463,2998;332,4768;574;Fifth Bike Store;254;1;762;419,4589;419.458900
43686;2011-05-31 00:00:00.000;29606;NULL;3463,2998;332,4768;574;Fifth Bike Store;255;1;770;419,4589;419.458900
43687;2011-05-31 00:00:00.000;29610;NULL;1258,3767;120,8042;584;Curbside Universe;256;1;768;419,4589;419.458900
43687;2011-05-31 00:00:00.000;29610;NULL;1258,3767;120,8042;584;Curbside Universe;257;2;765;419,4589;838.917800
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;258;1;725;183,9382;183.938200
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;259;2;760;419,4589;838.917800
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;260;3;762;419,4589;1258.376700
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;261;1;738;178,5808;178.580800
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;262;1;763;419,4589;419.458900
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;263;2;729;183,9382;367.876400
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;264;2;754;874,794;1749.588000
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;265;2;758;874,794;1749.588000
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;266;3;765;419,4589;1258.376700
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;267;1;770;419,4589;419.458900
43688;2011-05-31 00:00:00.000;29718;NULL;12718,0844;1222,8838;820;Weekend Tours;268;2;753;2146,962;4293.924000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;269;3;764;419,4589;1258.376700
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;270;2;738;178,5808;357.161600
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;271;2;725;183,9382;367.876400
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;272;1;753;2146,962;2146.962000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;273;2;755;874,794;1749.588000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;274;4;766;419,4589;1677.835600
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;275;2;770;419,4589;838.917800
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;276;7;760;419,4589;2936.212300
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;277;3;726;183,9382;551.814600
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;278;1;722;178,5808;178.580800
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;279;6;763;419,4589;2516.753400
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;280;2;729;183,9382;367.876400
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;281;2;730;183,9382;367.876400
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;282;2;732;356,898;713.796000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;283;5;765;419,4589;2097.294500
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;284;2;768;419,4589;838.917800
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;285;2;761;419,4589;838.917800
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;286;3;758;874,794;2624.382000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;287;2;749;2146,962;4293.924000
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;288;9;762;419,4589;3775.130100
43689;2011-05-31 00:00:00.000;29646;NULL;33997,3702;3271,4942;662;Fitness Toy Store;289;4;754;874,794;3499.176000
43690;2011-05-31 00:00:00.000;29533;NULL;1297,5901;124,2027;392;Small Cycle Store;290;1;715;28,8404;28.840400
43690;2011-05-31 00:00:00.000;29533;NULL;1297,5901;124,2027;392;Small Cycle Store;291;1;770;419,4589;419.458900
43690;2011-05-31 00:00:00.000;29533;NULL;1297,5901;124,2027;392;Small Cycle Store;292;2;712;5,1865;10.373000
43690;2011-05-31 00:00:00.000;29533;NULL;1297,5901;124,2027;392;Small Cycle Store;293;2;760;419,4589;838.917800
43691;2011-05-31 00:00:00.000;29570;NULL;874,794;83,9802;496;Grease and Oil Products Company;294;1;758;874,794;874.794000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;323;3;716;28,8404;86.521200
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;324;1;773;2039,994;2039.994000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;325;6;709;5,70;34.200000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;326;2;707;20,1865;40.373000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;327;3;771;2039,994;6119.982000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;328;2;708;20,1865;40.373000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;329;1;774;2039,994;2039.994000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;330;3;777;2024,994;6074.982000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;331;1;772;2039,994;2039.994000
43693;2011-05-31 00:00:00.000;29491;NULL;20541,4072;1969,5564;306;Clamps & Brackets Co.;332;1;778;2024,994;2024.994000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;333;3;776;2024,994;6074.982000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;334;3;771;2039,994;6119.982000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;335;2;715;28,8404;57.680800
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;336;1;772;2039,994;2039.994000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;337;3;716;28,8404;86.521200
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;338;1;707;20,1865;20.186500
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;339;1;708;20,1865;20.186500
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;340;1;774;2039,994;2039.994000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;341;2;773;2039,994;4079.988000
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;342;1;712;5,1865;5.186500
43694;2011-05-31 00:00:00.000;29549;NULL;20645,634;1978,3257;440;Juvenile Sports Equipment;343;5;711;20,1865;100.932500
43844;2011-07-01 00:00:00.000;29620;407;20249,94;1943,9942;608;Two-Wheeled Transit Company;509;4;775;2024,994;8099.976000
43844;2011-07-01 00:00:00.000;29620;407;20249,94;1943,9942;608;Two-Wheeled Transit Company;510;2;776;2024,994;4049.988000
43844;2011-07-01 00:00:00.000;29620;407;20249,94;1943,9942;608;Two-Wheeled Transit Company;511;3;777;2024,994;6074.982000
